time, power, status
6.323, 0.00e+00, 1.00
6.525, 0.00e+00, 1.00
6.728, 0.00e+00, 1.00
1230.009, 3.94e-08, 0.00
1230.396, 3.05e-08, 0.00
1230.822, 3.43e-08, 0.00
1231.165, 3.03e-08, 0.00
1231.568, 3.92e-08, 0.00
1231.920, 3.93e-08, 0.00
1232.240, 5.73e-08, 0.00
1232.621, 3.92e-08, 0.00
1232.947, 3.04e-08, 0.00
1233.388, 3.04e-08, 0.00
1233.795, 3.32e-08, 0.00
1234.216, 2.68e-08, 0.00
1234.638, 2.74e-08, 0.00
1235.046, 3.06e-08, 0.00
1235.487, 3.01e-08, 0.00
1235.834, 7.95e-08, 0.00
1236.214, 3.86e-08, 0.00
1236.535, 3.04e-08, 0.00
1236.882, 7.14e-08, 0.00
1237.202, 3.93e-08, 0.00
1237.583, 3.06e-08, 0.00
1237.930, 3.39e-08, 0.00
1238.251, 3.05e-08, 0.00
1238.650, 3.99e-08, 0.00
1239.058, 3.83e-08, 0.00
1239.379, 3.93e-08, 0.00
1239.721, 3.93e-08, 0.00
1240.117, 2.78e-08, 0.00
1240.530, 3.05e-08, 0.00
1240.958, 3.34e-08, 0.00
1241.363, 2.98e-08, 0.00
1241.795, 3.03e-08, 0.00
1242.137, 3.92e-08, 0.00
1242.518, 5.18e-08, 0.00
1242.844, 7.40e-08, 0.00
1243.266, 3.06e-08, 0.00
1243.608, 2.79e-08, 0.00
1243.995, 2.68e-08, 0.00
1244.316, 3.06e-08, 0.00
1244.738, 3.62e-08, 0.00
1245.146, 3.21e-08, 0.00
1245.467, 3.97e-08, 0.00
1245.793, 2.73e-08, 0.00
1246.196, 3.62e-08, 0.00
1246.517, 3.92e-08, 0.00
1246.843, 3.04e-08, 0.00
1247.164, 3.03e-08, 0.00
1247.485, 2.69e-08, 0.00
1247.892, 4.91e-08, 0.00
1248.214, 3.93e-08, 0.00
1248.534, 3.06e-08, 0.00
1248.962, 3.06e-08, 0.00
1249.282, 4.40e-08, 0.00
1249.637, 3.90e-08, 0.00
1250.022, 3.89e-08, 0.00
1250.451, 2.69e-08, 0.00
1250.859, 3.05e-08, 0.00
1251.283, 3.06e-08, 0.00
1251.604, 3.92e-08, 0.00
1251.955, 4.00e-08, 0.00
1252.335, 3.87e-08, 0.00
1252.656, 3.89e-08, 0.00
1253.063, 3.97e-08, 0.00
1253.404, 3.87e-08, 0.00
1253.811, 3.08e-08, 0.00
1254.132, 4.62e-08, 0.00
1254.473, 3.89e-08, 0.00
1254.860, 3.05e-08, 0.00
1255.201, 7.80e-08, 0.00
1255.522, 3.93e-08, 0.00
1255.927, 3.00e-08, 0.00
1256.349, 3.95e-08, 0.00
1256.770, 4.68e-08, 0.00
1257.178, 4.23e-08, 0.00
1257.498, 2.99e-08, 0.00
1257.824, 3.93e-08, 0.00
1258.166, 3.95e-08, 0.00
1258.547, 3.92e-08, 0.00
1258.873, 3.29e-08, 0.00
1259.215, 3.84e-08, 0.00
1259.606, 3.89e-08, 0.00
1260.023, 3.95e-08, 0.00
1260.345, 3.62e-08, 0.00
1260.770, 3.13e-08, 0.00
1261.179, 3.18e-08, 0.00
1261.524, 3.19e-08, 0.00
1261.911, 3.95e-08, 0.00
1262.231, 4.98e-08, 0.00
1262.654, 3.01e-08, 0.00
1263.061, 3.01e-08, 0.00
1263.483, 2.98e-08, 0.00
1263.911, 3.03e-08, 0.00
1264.333, 2.99e-08, 0.00
1264.755, 3.00e-08, 0.00
1265.103, 3.41e-08, 0.00
1265.503, 3.90e-08, 0.00
1265.911, 3.94e-08, 0.00
1266.232, 3.19e-08, 0.00
1266.674, 3.48e-08, 0.00
1267.081, 2.94e-08, 0.00
1267.403, 3.04e-08, 0.00
1267.723, 3.03e-08, 0.00
1268.151, 3.08e-08, 0.00
1268.471, 3.92e-08, 0.00
1268.798, 4.07e-08, 0.00
1269.140, 3.99e-08, 0.00
1269.533, 3.92e-08, 0.00
1269.855, 3.40e-08, 0.00
1270.267, 2.82e-08, 0.00
1270.610, 2.68e-08, 0.00
1270.999, 4.63e-08, 0.00
1271.421, 3.95e-08, 0.00
1271.767, 3.95e-08, 0.00
1272.172, 2.71e-08, 0.00
1272.575, 3.04e-08, 0.00
1273.001, 3.05e-08, 0.00
1273.322, 4.10e-08, 0.00
1273.642, 8.08e-08, 0.00
1273.949, 8.08e-08, 0.00
1274.370, 4.20e-08, 0.00
1274.691, 3.04e-08, 0.00
1275.037, 3.20e-08, 0.00
1275.438, 3.90e-08, 0.00
1275.785, 3.89e-08, 0.00
1276.166, 3.09e-08, 0.00
1276.587, 3.13e-08, 0.00
1276.935, 3.89e-08, 0.00
1277.255, 3.88e-08, 0.00
1277.636, 5.03e-08, 0.00
1277.963, 3.93e-08, 0.00
1278.284, 3.18e-08, 0.00
1278.705, 3.78e-08, 0.00
1279.112, 3.42e-08, 0.00
1279.575, 3.46e-08, 0.00
1279.962, 3.13e-08, 0.00
1280.386, 3.01e-08, 0.00
1280.795, 3.05e-08, 0.00
1281.141, 3.78e-08, 0.00
1281.522, 3.92e-08, 0.00
1281.848, 3.18e-08, 0.00
1282.269, 3.08e-08, 0.00
1282.612, 4.04e-08, 0.00
1282.998, 3.92e-08, 0.00
1283.320, 3.92e-08, 0.00
1283.662, 3.03e-08, 0.00
1284.048, 3.93e-08, 0.00
1284.369, 3.43e-08, 0.00
1284.712, 3.61e-08, 0.00
1285.098, 3.83e-08, 0.00
1285.419, 3.08e-08, 0.00
1285.846, 3.95e-08, 0.00
1286.189, 3.05e-08, 0.00
1286.589, 3.89e-08, 0.00
1286.937, 3.97e-08, 0.00
1287.258, 6.19e-08, 0.00
1287.579, 3.94e-08, 0.00
1287.965, 6.73e-08, 0.00
1288.286, 3.88e-08, 0.00
1288.606, 4.46e-08, 0.00
1289.046, 3.21e-08, 0.00
1289.455, 3.71e-08, 0.00
1289.883, 3.47e-08, 0.00
1290.228, 3.76e-08, 0.00
1290.629, 3.90e-08, 0.00
1290.979, 3.94e-08, 0.00
1291.379, 2.69e-08, 0.00
1291.786, 2.66e-08, 0.00
1292.208, 3.10e-08, 0.00
1292.550, 3.53e-08, 0.00
1292.936, 3.94e-08, 0.00
1293.257, 3.88e-08, 0.00
