time, power, status
3795.772, 1.11e-08, 0.00
3796.193, 1.12e-08, 0.00
3796.596, 1.13e-08, 0.00
3796.913, 1.50e-08, 0.00
3797.229, 1.50e-08, 0.00
3797.652, 1.21e-08, 0.00
3797.990, 1.18e-08, 0.00
3798.307, 1.18e-08, 0.00
3798.689, 1.19e-08, 0.00
3799.006, 1.50e-08, 0.00
3799.322, 1.18e-08, 0.00
3799.666, 1.35e-08, 0.00
3800.046, 1.50e-08, 0.00
3800.368, 1.12e-08, 0.00
3800.785, 1.34e-08, 0.00
3801.203, 1.12e-08, 0.00
3801.546, 1.12e-08, 0.00
3801.863, 1.50e-08, 0.00
3802.239, 1.11e-08, 0.00
3802.562, 1.50e-08, 0.00
3802.899, 1.50e-08, 0.00
3803.296, 1.21e-08, 0.00
3803.699, 1.10e-08, 0.00
3804.050, 1.50e-08, 0.00
3804.438, 1.50e-08, 0.00
3804.778, 1.50e-08, 0.00
3805.177, 1.13e-08, 0.00
3805.582, 1.13e-08, 0.00
3806.003, 1.12e-08, 0.00
3806.407, 1.13e-08, 0.00
3806.825, 1.13e-08, 0.00
3807.243, 1.11e-08, 0.00
3807.666, 1.43e-08, 0.00
3808.084, 1.10e-08, 0.00
3808.489, 1.11e-08, 0.00
3808.907, 1.11e-08, 0.00
3809.325, 1.11e-08, 0.00
3809.748, 1.11e-08, 0.00
3810.166, 1.11e-08, 0.00
3810.570, 1.12e-08, 0.00
3810.988, 1.11e-08, 0.00
3811.411, 1.34e-08, 0.00
3811.749, 1.10e-08, 0.00
3812.066, 1.11e-08, 0.00
3812.448, 1.12e-08, 0.00
3812.867, 1.11e-08, 0.00
3813.284, 1.10e-08, 0.00
3813.708, 1.11e-08, 0.00
3814.125, 1.11e-08, 0.00
3814.529, 1.12e-08, 0.00
3814.878, 1.12e-08, 0.00
3815.264, 1.50e-08, 0.00
3815.608, 1.49e-08, 0.00
3816.007, 1.11e-08, 0.00
3816.411, 1.12e-08, 0.00
3816.832, 1.11e-08, 0.00
3817.149, 1.10e-08, 0.00
3817.470, 1.11e-08, 0.00
3817.809, 1.27e-08, 0.00
3818.125, 1.49e-08, 0.00
3818.507, 1.13e-08, 0.00
3818.824, 1.13e-08, 0.00
3819.141, 1.11e-08, 0.00
3819.563, 1.19e-08, 0.00
3819.902, 1.11e-08, 0.00
3820.218, 1.50e-08, 0.00
3820.600, 1.10e-08, 0.00
3821.017, 1.11e-08, 0.00
3821.441, 1.13e-08, 0.00
3821.779, 1.14e-08, 0.00
3822.096, 1.50e-08, 0.00
3822.478, 1.13e-08, 0.00
3822.895, 1.12e-08, 0.00
3823.312, 1.12e-08, 0.00
3823.656, 1.12e-08, 0.00
3823.972, 1.50e-08, 0.00
3824.367, 1.11e-08, 0.00
3824.772, 1.25e-08, 0.00
3825.191, 1.12e-08, 0.00
3825.617, 1.12e-08, 0.00
3826.017, 1.12e-08, 0.00
3826.443, 1.13e-08, 0.00
3826.861, 1.13e-08, 0.00
3827.259, 1.13e-08, 0.00
