time, power, status
5254.361, 2.46e-09, 0.00
5254.764, 1.85e-09, 0.00
5255.112, 2.34e-09, 0.00
5255.457, 2.40e-09, 0.00
5255.879, 2.92e-09, 0.00
5256.309, 3.04e-09, 0.00
5256.752, 3.21e-09, 0.00
5257.183, 2.94e-09, 0.00
5257.626, 1.66e-09, 0.00
5258.051, 1.43e-09, 0.00
5258.480, 1.43e-09, 0.00
5258.825, 1.48e-09, 0.00
5259.153, 2.55e-09, 0.00
5259.556, 3.22e-09, 0.00
5259.879, 2.37e-09, 0.00
5260.208, 2.35e-09, 0.00
5260.572, 3.10e-09, 0.00
5260.895, 1.83e-09, 0.00
5261.304, 1.43e-09, 0.00
5261.728, 1.48e-09, 0.00
5262.157, 1.42e-09, 0.00
5262.582, 1.57e-09, 0.00
5263.025, 2.99e-09, 0.00
5263.448, 3.71e-09, 0.00
5263.787, 2.36e-09, 0.00
5264.206, 2.40e-09, 0.00
5264.549, 2.95e-09, 0.00
5264.976, 1.83e-09, 0.00
5265.406, 1.79e-09, 0.00
5265.733, 1.77e-09, 0.00
5266.102, 2.29e-09, 0.00
5266.505, 1.91e-09, 0.00
5266.928, 1.37e-09, 0.00
5267.278, 1.51e-09, 0.00
5267.601, 1.95e-09, 0.00
5268.004, 3.05e-09, 0.00
5268.354, 1.82e-09, 0.00
5268.677, 2.36e-09, 0.00
5269.104, 1.83e-09, 0.00
5269.448, 1.78e-09, 0.00
5269.771, 2.41e-09, 0.00
5270.179, 1.43e-09, 0.00
5270.603, 1.59e-09, 0.00
5270.926, 1.98e-09, 0.00
5271.254, 1.51e-09, 0.00
5271.678, 1.45e-09, 0.00
5272.107, 1.51e-09, 0.00
5272.531, 1.41e-09, 0.00
5272.854, 2.40e-09, 0.00
5273.183, 1.78e-09, 0.00
5273.638, 1.79e-09, 0.00
5273.989, 1.79e-09, 0.00
5274.319, 1.78e-09, 0.00
5274.725, 3.14e-09, 0.00
5275.049, 2.30e-09, 0.00
5275.381, 1.79e-09, 0.00
5275.825, 1.84e-09, 0.00
5276.254, 1.82e-09, 0.00
5276.699, 1.84e-09, 0.00
5277.128, 1.94e-09, 0.00
5277.572, 1.88e-09, 0.00
5278.016, 1.85e-09, 0.00
5278.366, 3.00e-09, 0.00
5278.689, 2.35e-09, 0.00
5279.098, 1.58e-09, 0.00
5279.522, 1.48e-09, 0.00
5279.966, 1.83e-09, 0.00
5280.316, 2.92e-09, 0.00
5280.640, 2.34e-09, 0.00
5281.042, 2.64e-09, 0.00
5281.371, 2.34e-09, 0.00
5281.694, 1.96e-09, 0.00
5282.059, 3.00e-09, 0.00
5282.387, 2.31e-09, 0.00
5282.790, 3.13e-09, 0.00
5283.220, 3.06e-09, 0.00
5283.577, 2.25e-09, 0.00
5283.986, 2.30e-09, 0.00
5284.315, 2.09e-09, 0.00
5284.761, 1.87e-09, 0.00
5285.112, 3.11e-09, 0.00
5285.518, 1.87e-09, 0.00
5285.862, 1.94e-09, 0.00
5286.251, 1.46e-09, 0.00
5286.694, 1.42e-09, 0.00
5287.104, 1.54e-09, 0.00
5287.428, 2.19e-09, 0.00
5287.750, 2.01e-09, 0.00
5288.180, 2.95e-09, 0.00
5288.502, 2.37e-09, 0.00
5288.845, 1.78e-09, 0.00
5289.194, 2.09e-09, 0.00
5289.518, 2.36e-09, 0.00
5289.920, 3.16e-09, 0.00
5290.249, 2.40e-09, 0.00
5290.591, 1.94e-09, 0.00
5290.936, 1.51e-09, 0.00
5291.324, 2.83e-09, 0.00
5291.667, 3.01e-09, 0.00
5292.090, 3.67e-09, 0.00
5292.419, 2.32e-09, 0.00
5292.761, 1.80e-09, 0.00
5293.209, 1.90e-09, 0.00
5293.675, 1.85e-09, 0.00
5294.078, 1.83e-09, 0.00
5294.429, 3.50e-09, 0.00
5294.755, 2.35e-09, 0.00
5295.168, 3.06e-09, 0.00
5295.611, 3.63e-09, 0.00
5295.935, 2.53e-09, 0.00
5296.263, 1.84e-09, 0.00
5296.628, 3.04e-09, 0.00
5296.951, 2.34e-09, 0.00
5297.359, 2.99e-09, 0.00
5297.802, 3.01e-09, 0.00
5298.233, 3.20e-09, 0.00
5298.676, 3.03e-09, 0.00
5299.021, 2.06e-09, 0.00
5299.349, 1.91e-09, 0.00
5299.752, 1.47e-09, 0.00
5300.102, 1.53e-09, 0.00
5300.425, 1.53e-09, 0.00
5300.828, 1.66e-09, 0.00
5301.258, 1.47e-09, 0.00
5301.682, 1.45e-09, 0.00
5302.027, 1.43e-09, 0.00
5302.416, 2.15e-09, 0.00
5302.759, 1.52e-09, 0.00
5303.108, 1.90e-09, 0.00
