time, power, status
3809.286, 1.39e-07, 0.00
3809.691, 6.90e-08, 0.00
3810.035, 6.86e-08, 0.00
3810.436, 1.41e-07, 0.00
3810.755, 6.82e-08, 0.00
3811.075, 5.39e-08, 0.00
3811.436, 5.39e-08, 0.00
3811.823, 6.92e-08, 0.00
3812.143, 1.18e-07, 0.00
3812.580, 6.50e-08, 0.00
3812.987, 5.76e-08, 0.00
3813.309, 6.96e-08, 0.00
3813.735, 6.87e-08, 0.00
3814.077, 6.97e-08, 0.00
3814.476, 4.50e-08, 0.00
3814.884, 5.40e-08, 0.00
3815.305, 5.42e-08, 0.00
3815.632, 6.77e-08, 0.00
3816.052, 6.88e-08, 0.00
3816.373, 1.13e-07, 0.00
3816.692, 6.86e-08, 0.00
3817.013, 6.64e-08, 0.00
3817.433, 1.20e-07, 0.00
3817.787, 5.42e-08, 0.00
3818.174, 6.96e-08, 0.00
3818.496, 6.39e-08, 0.00
3818.907, 7.35e-08, 0.00
3819.329, 5.89e-08, 0.00
3819.760, 6.50e-08, 0.00
3820.182, 5.50e-08, 0.00
3820.609, 6.14e-08, 0.00
3821.012, 5.35e-08, 0.00
3821.434, 5.41e-08, 0.00
3821.782, 6.26e-08, 0.00
3822.163, 7.19e-08, 0.00
3822.484, 5.42e-08, 0.00
3822.911, 6.68e-08, 0.00
3823.333, 4.83e-08, 0.00
3823.741, 6.34e-08, 0.00
3824.062, 6.85e-08, 0.00
3824.423, 6.75e-08, 0.00
3824.810, 4.51e-08, 0.00
3825.231, 5.39e-08, 0.00
3825.640, 5.71e-08, 0.00
3826.062, 5.54e-08, 0.00
3826.484, 5.26e-08, 0.00
3826.810, 8.39e-08, 0.00
3827.131, 6.85e-08, 0.00
3827.552, 6.75e-08, 0.00
3827.900, 5.41e-08, 0.00
3828.293, 6.87e-08, 0.00
3828.648, 6.87e-08, 0.00
3829.029, 4.98e-08, 0.00
3829.453, 5.38e-08, 0.00
3829.880, 5.39e-08, 0.00
3830.302, 5.34e-08, 0.00
3830.646, 1.02e-07, 0.00
3830.963, 6.83e-08, 0.00
3831.363, 1.43e-07, 0.00
3831.682, 6.85e-08, 0.00
3832.003, 6.90e-08, 0.00
3832.322, 6.87e-08, 0.00
3832.648, 4.51e-08, 0.00
3833.050, 5.86e-08, 0.00
3833.371, 7.12e-08, 0.00
3833.697, 7.12e-08, 0.00
3834.118, 5.38e-08, 0.00
3834.456, 1.25e-07, 0.00
3834.839, 6.87e-08, 0.00
3835.179, 5.39e-08, 0.00
3835.606, 4.52e-08, 0.00
3836.008, 4.52e-08, 0.00
3836.350, 5.41e-08, 0.00
3836.755, 6.83e-08, 0.00
3837.097, 6.90e-08, 0.00
3837.416, 6.88e-08, 0.00
3837.815, 6.86e-08, 0.00
3838.123, 1.20e-07, 0.00
3838.562, 5.41e-08, 0.00
3838.988, 5.38e-08, 0.00
3839.392, 6.15e-08, 0.00
3839.722, 6.90e-08, 0.00
3840.064, 6.86e-08, 0.00
3840.464, 6.90e-08, 0.00
3840.872, 6.78e-08, 0.00
3841.192, 6.86e-08, 0.00
3841.513, 5.36e-08, 0.00
3841.940, 5.40e-08, 0.00
3842.362, 4.63e-08, 0.00
3842.769, 5.45e-08, 0.00
3843.191, 5.71e-08, 0.00
3843.617, 5.35e-08, 0.00
3844.040, 4.50e-08, 0.00
3844.442, 5.47e-08, 0.00
3844.870, 5.49e-08, 0.00
3845.207, 1.04e-07, 0.00
3845.611, 6.96e-08, 0.00
3845.932, 8.08e-08, 0.00
3846.252, 5.57e-08, 0.00
3846.679, 6.86e-08, 0.00
3847.000, 6.88e-08, 0.00
3847.421, 5.40e-08, 0.00
3847.748, 6.86e-08, 0.00
3848.162, 6.88e-08, 0.00
3848.489, 4.50e-08, 0.00
3848.898, 1.24e-07, 0.00
3849.235, 6.83e-08, 0.00
3849.577, 8.67e-08, 0.00
3849.906, 6.87e-08, 0.00
3850.286, 6.90e-08, 0.00
3850.612, 4.74e-08, 0.00
3851.033, 5.18e-08, 0.00
3851.455, 6.72e-08, 0.00
3851.882, 1.28e-07, 0.00
3852.300, 6.87e-08, 0.00
3852.727, 1.45e-07, 0.00
3853.040, 6.83e-08, 0.00
3853.361, 5.61e-08, 0.00
3853.787, 5.40e-08, 0.00
3854.209, 4.51e-08, 0.00
3854.551, 5.44e-08, 0.00
3854.937, 6.90e-08, 0.00
3855.277, 5.38e-08, 0.00
3855.704, 6.09e-08, 0.00
3856.106, 6.90e-08, 0.00
3856.527, 1.19e-07, 0.00
3856.951, 5.40e-08, 0.00
3857.372, 6.76e-08, 0.00
3857.798, 4.53e-08, 0.00
