time, power, status
5249.454, 7.53e-09, 0.00
5249.783, 4.51e-09, 0.00
5250.150, 9.12e-09, 0.00
5250.474, 9.12e-09, 0.00
5250.881, 9.13e-09, 0.00
5251.205, 7.56e-09, 0.00
5251.547, 4.73e-09, 0.00
5251.893, 1.02e-08, 0.00
5252.311, 7.57e-09, 0.00
5252.661, 7.51e-09, 0.00
5253.063, 9.11e-09, 0.00
5253.387, 4.53e-09, 0.00
5253.715, 7.69e-09, 0.00
5254.079, 9.17e-09, 0.00
5254.402, 7.46e-09, 0.00
5254.731, 4.56e-09, 0.00
5255.133, 7.65e-09, 0.00
5255.456, 4.62e-09, 0.00
5255.904, 4.23e-09, 0.00
5256.329, 4.36e-09, 0.00
5256.758, 4.26e-09, 0.00
5257.182, 9.23e-09, 0.00
5257.505, 7.50e-09, 0.00
5257.868, 4.55e-09, 0.00
5258.277, 4.46e-09, 0.00
5258.727, 5.73e-09, 0.00
5259.154, 4.18e-09, 0.00
5259.585, 4.19e-09, 0.00
5259.993, 4.19e-09, 0.00
5260.437, 9.18e-09, 0.00
5260.867, 9.12e-09, 0.00
5261.292, 1.04e-08, 0.00
5261.633, 7.48e-09, 0.00
5262.057, 7.55e-09, 0.00
5262.400, 4.51e-09, 0.00
5262.751, 9.19e-09, 0.00
5263.074, 7.65e-09, 0.00
5263.477, 4.09e-09, 0.00
5263.827, 4.19e-09, 0.00
5264.150, 5.63e-09, 0.00
5264.553, 9.11e-09, 0.00
5264.984, 9.92e-09, 0.00
5265.327, 7.49e-09, 0.00
5265.757, 7.41e-09, 0.00
5266.099, 4.45e-09, 0.00
5266.444, 9.94e-09, 0.00
5266.773, 7.50e-09, 0.00
5267.176, 9.05e-09, 0.00
5267.499, 7.49e-09, 0.00
5267.847, 4.57e-09, 0.00
5268.202, 5.26e-09, 0.00
5268.600, 7.66e-09, 0.00
5268.944, 9.38e-09, 0.00
5269.292, 4.57e-09, 0.00
5269.701, 7.50e-09, 0.00
5270.127, 7.40e-09, 0.00
5270.470, 9.02e-09, 0.00
5270.820, 7.53e-09, 0.00
5271.242, 7.64e-09, 0.00
5271.591, 9.09e-09, 0.00
5271.995, 9.07e-09, 0.00
5272.318, 4.56e-09, 0.00
5272.647, 4.65e-09, 0.00
5272.989, 9.09e-09, 0.00
5273.333, 7.50e-09, 0.00
5273.741, 8.98e-09, 0.00
5274.064, 7.40e-09, 0.00
5274.406, 4.49e-09, 0.00
5274.836, 4.56e-09, 0.00
5275.260, 4.55e-09, 0.00
5275.589, 7.55e-09, 0.00
5275.931, 4.18e-09, 0.00
5276.355, 4.18e-09, 0.00
5276.784, 4.23e-09, 0.00
5277.208, 4.24e-09, 0.00
5277.553, 4.39e-09, 0.00
5277.954, 6.29e-09, 0.00
5278.284, 4.62e-09, 0.00
5278.715, 4.50e-09, 0.00
5279.063, 8.30e-09, 0.00
5279.486, 7.82e-09, 0.00
5279.919, 7.43e-09, 0.00
5280.242, 9.11e-09, 0.00
5280.672, 1.05e-08, 0.00
5281.008, 7.51e-09, 0.00
5281.331, 4.52e-09, 0.00
5281.781, 4.50e-09, 0.00
5282.125, 9.17e-09, 0.00
5282.449, 7.53e-09, 0.00
5282.876, 9.02e-09, 0.00
5283.222, 4.51e-09, 0.00
5283.629, 7.44e-09, 0.00
5284.054, 7.60e-09, 0.00
5284.396, 4.68e-09, 0.00
5284.747, 9.12e-09, 0.00
5285.070, 7.40e-09, 0.00
5285.492, 9.18e-09, 0.00
5285.922, 9.11e-09, 0.00
5286.347, 9.08e-09, 0.00
5286.676, 7.50e-09, 0.00
5287.019, 4.66e-09, 0.00
5287.363, 8.13e-09, 0.00
5287.771, 7.60e-09, 0.00
5288.123, 7.62e-09, 0.00
5288.557, 9.05e-09, 0.00
5288.987, 9.03e-09, 0.00
5289.414, 9.00e-09, 0.00
5289.747, 4.63e-09, 0.00
5290.089, 7.61e-09, 0.00
5290.429, 7.35e-09, 0.00
5290.858, 7.65e-09, 0.00
5291.202, 7.56e-09, 0.00
5291.610, 9.00e-09, 0.00
5291.934, 7.39e-09, 0.00
5292.275, 4.52e-09, 0.00
5292.705, 4.61e-09, 0.00
5293.148, 4.71e-09, 0.00
5293.578, 4.62e-09, 0.00
5293.901, 7.78e-09, 0.00
5294.265, 7.41e-09, 0.00
5294.672, 9.32e-09, 0.00
5295.097, 1.00e-08, 0.00
5295.432, 8.75e-09, 0.00
5295.761, 4.21e-09, 0.00
5296.185, 4.25e-09, 0.00
5296.508, 5.71e-09, 0.00
5296.858, 6.23e-09, 0.00
5297.261, 4.13e-09, 0.00
5297.690, 4.21e-09, 0.00
